defect_id,lot_id,wafer_id,tool_id,process_step,defect_type,defect_density,x_coord_mm,y_coord_mm,timestamp
D-0002244,W2402-0276,W2402-0276-W18,LIT-03,litho,particle,0.3259,-60.18,54.37,2024-02-16T14:57:39
D-0002245,W2402-0276,W2402-0276-W21,LIT-03,litho,particle,0.3021,-15.31,114.85,2024-02-16T13:41:39
D-0002246,W2402-0276,W2402-0276-W03,LIT-03,litho,particle,0.2845,-73.39,22.03,2024-02-16T15:35:39
D-0002247,W2402-0276,W2402-0276-W23,LIT-03,litho,scratch,0.2305,112.07,69.85,2024-02-16T13:35:39
D-0002248,W2402-0276,W2402-0276-W02,LIT-03,litho,etch_pit,0.3913,-104.14,12.84,2024-02-16T13:06:39
D-0002249,W2402-0276,W2402-0276-W03,LIT-03,litho,particle,0.2919,134.55,24.71,2024-02-16T14:21:39
D-0002250,W2402-0276,W2402-0276-W19,LIT-03,litho,particle,0.4329,-48.02,76.99,2024-02-16T14:52:39
D-0002251,W2402-0277,W2402-0277-W04,DIFF-02,diffusion,void,0.0494,106.39,59.38,2024-02-16T16:46:35
D-0002252,W2402-0277,W2402-0277-W02,DIFF-02,diffusion,scratch,0.05,121.45,117.19,2024-02-16T17:14:35
D-0002253,W2402-0277,W2402-0277-W03,DIFF-02,diffusion,particle,0.0828,59.2,-147.57,2024-02-16T16:20:35
D-0002254,W2402-0277,W2402-0277-W13,DIFF-02,diffusion,scratch,0.0747,77.71,39.1,2024-02-16T18:28:35
D-0002255,W2402-0277,W2402-0277-W11,DIFF-02,diffusion,scratch,0.0459,17.47,-114.64,2024-02-16T18:19:35
D-0002256,W2402-0277,W2402-0277-W15,DIFF-02,diffusion,etch_pit,0.0423,-10.49,49.83,2024-02-16T16:12:35
D-0002257,W2402-0277,W2402-0277-W01,DIFF-02,diffusion,void,0.028,-52.27,135.34,2024-02-16T18:59:35
D-0002258,W2402-0278,W2402-0278-W23,IMP-01,implant,void,0.0608,101.93,102.14,2024-02-16T22:38:07
D-0002259,W2402-0278,W2402-0278-W25,IMP-01,implant,void,0.0289,-81.16,-96.24,2024-02-16T22:23:07
D-0002260,W2402-0278,W2402-0278-W14,IMP-01,implant,etch_pit,0.0678,-14.55,122.9,2024-02-16T22:02:07
D-0002261,W2402-0278,W2402-0278-W09,IMP-01,implant,patterning_defect,0.0372,83.29,-58.95,2024-02-16T21:06:07
D-0002262,W2402-0278,W2402-0278-W18,IMP-01,implant,etch_pit,0.0569,59.87,144.0,2024-02-16T23:00:07
D-0002263,W2402-0278,W2402-0278-W07,IMP-01,implant,etch_pit,0.0533,146.27,-33.67,2024-02-16T21:22:07
D-0002264,W2402-0278,W2402-0278-W10,IMP-01,implant,scratch,0.0141,28.12,103.92,2024-02-16T21:27:07
D-0002265,W2402-0278,W2402-0278-W19,IMP-01,implant,etch_pit,0.0339,-6.76,98.92,2024-02-16T20:21:07
D-0002266,W2402-0279,W2402-0279-W02,LIT-02,litho,particle,0.4483,-8.15,-57.61,2024-02-17T02:11:37
D-0002267,W2402-0279,W2402-0279-W12,LIT-02,litho,particle,0.3858,-24.34,-11.52,2024-02-17T02:27:37
D-0002268,W2402-0279,W2402-0279-W19,LIT-02,litho,void,0.2379,-33.55,22.83,2024-02-17T01:31:37
D-0002269,W2402-0279,W2402-0279-W17,LIT-02,litho,particle,0.4358,53.73,76.95,2024-02-17T02:44:37
D-0002270,W2402-0279,W2402-0279-W01,LIT-02,litho,particle,0.2645,55.21,8.47,2024-02-17T01:45:37
D-0002271,W2402-0279,W2402-0279-W24,LIT-02,litho,particle,0.4107,-36.07,26.86,2024-02-17T02:48:37
D-0002272,W2402-0279,W2402-0279-W06,LIT-02,litho,etch_pit,0.4385,64.91,-27.5,2024-02-17T01:11:37
D-0002273,W2402-0279,W2402-0279-W17,LIT-02,litho,particle,0.3024,14.26,-138.94,2024-02-17T03:32:37
D-0002274,W2402-0279,W2402-0279-W15,LIT-02,litho,bridge,0.4226,-18.17,-37.37,2024-02-17T00:26:37
D-0002275,W2402-0279,W2402-0279-W25,LIT-02,litho,scratch,0.3424,117.14,-27.93,2024-02-17T01:52:37
D-0002276,W2402-0279,W2402-0279-W08,LIT-02,litho,particle,0.3473,113.04,91.75,2024-02-17T02:09:37
D-0002277,W2402-0279,W2402-0279-W03,LIT-02,litho,scratch,0.2213,133.01,77.27,2024-02-17T01:47:37
D-0002278,W2402-0279,W2402-0279-W04,LIT-02,litho,particle,0.3493,-97.63,47.89,2024-02-17T00:24:37
D-0002279,W2402-0280,W2402-0280-W18,IMP-02,implant,patterning_defect,0.0623,-98.96,-88.89,2024-02-17T05:15:36
D-0002280,W2402-0280,W2402-0280-W07,IMP-02,implant,bridge,0.0721,-133.54,-106.36,2024-02-17T06:53:36
D-0002281,W2402-0280,W2402-0280-W19,IMP-02,implant,patterning_defect,0.0302,-36.03,85.67,2024-02-17T07:44:36
D-0002282,W2402-0280,W2402-0280-W23,IMP-02,implant,etch_pit,0.0768,134.68,-36.4,2024-02-17T05:22:36
D-0002283,W2402-0280,W2402-0280-W23,IMP-02,implant,scratch,0.0834,-30.15,-46.55,2024-02-17T04:49:36
D-0002284,W2402-0280,W2402-0280-W07,IMP-02,implant,scratch,0.053,-32.25,83.0,2024-02-17T06:49:36
D-0002285,W2402-0280,W2402-0280-W10,IMP-02,implant,particle,0.0505,-76.75,64.19,2024-02-17T04:28:36
D-0002286,W2402-0281,W2402-0281-W13,DEP-01,deposition,etch_pit,0.0312,9.26,97.75,2024-02-17T09:54:09
D-0002287,W2402-0281,W2402-0281-W10,DEP-01,deposition,void,0.0724,-47.49,-117.22,2024-02-17T10:56:09
D-0002288,W2402-0281,W2402-0281-W21,DEP-01,deposition,etch_pit,0.074,84.42,-72.73,2024-02-17T10:00:09
D-0002289,W2402-0281,W2402-0281-W12,DEP-01,deposition,patterning_defect,0.0824,8.76,-147.07,2024-02-17T09:31:09
D-0002290,W2402-0282,W2402-0282-W14,ETCH-02,etch,etch_pit,0.0342,-109.66,-49.76,2024-02-17T12:38:57
D-0002291,W2402-0282,W2402-0282-W16,ETCH-02,etch,bridge,0.0877,-22.57,8.95,2024-02-17T14:25:57
D-0002292,W2402-0282,W2402-0282-W18,ETCH-02,etch,void,0.0643,-136.47,66.19,2024-02-17T13:04:57
D-0002293,W2402-0282,W2402-0282-W06,ETCH-02,etch,particle,0.081,124.28,-138.81,2024-02-17T12:54:57
D-0002294,W2402-0282,W2402-0282-W20,ETCH-02,etch,patterning_defect,0.0823,17.93,138.41,2024-02-17T13:24:57
D-0002295,W2402-0282,W2402-0282-W19,ETCH-02,etch,etch_pit,0.0629,11.9,-8.35,2024-02-17T14:45:57
D-0002296,W2402-0282,W2402-0282-W25,ETCH-02,etch,void,0.0836,5.78,-88.51,2024-02-17T15:55:57
D-0002297,W2402-0283,W2402-0283-W09,DEP-01,deposition,etch_pit,0.0744,20.08,88.57,2024-02-17T17:09:51
D-0002298,W2402-0283,W2402-0283-W19,DEP-01,deposition,etch_pit,0.0479,49.63,-32.09,2024-02-17T17:41:51
D-0002299,W2402-0283,W2402-0283-W04,DEP-01,deposition,void,0.0288,77.55,12.49,2024-02-17T18:34:51
D-0002300,W2402-0283,W2402-0283-W01,DEP-01,deposition,void,0.0116,-125.58,-136.68,2024-02-17T18:39:51
D-0002301,W2402-0284,W2402-0284-W10,CMP-01,cmp,particle,0.2198,130.82,-105.15,2024-02-17T21:26:49
D-0002302,W2402-0284,W2402-0284-W24,CMP-01,cmp,scratch,0.388,-124.48,115.46,2024-02-17T22:18:49
D-0002303,W2402-0284,W2402-0284-W10,CMP-01,cmp,particle,0.2679,-30.29,8.89,2024-02-17T23:24:49
D-0002304,W2402-0284,W2402-0284-W05,CMP-01,cmp,scratch,0.374,-132.45,115.64,2024-02-17T22:29:49
D-0002305,W2402-0284,W2402-0284-W14,CMP-01,cmp,particle,0.3166,44.77,-143.66,2024-02-17T21:11:49
D-0002306,W2402-0284,W2402-0284-W12,CMP-01,cmp,particle,0.3702,21.2,-73.65,2024-02-17T21:29:49
D-0002307,W2402-0284,W2402-0284-W02,CMP-01,cmp,particle,0.3803,-132.49,10.3,2024-02-18T00:02:49
D-0002308,W2402-0284,W2402-0284-W11,CMP-01,cmp,particle,0.3357,130.78,-92.79,2024-02-17T20:49:49
D-0002309,W2402-0284,W2402-0284-W19,CMP-01,cmp,etch_pit,0.3269,-1.96,119.82,2024-02-17T23:42:49
D-0002310,W2402-0284,W2402-0284-W18,CMP-01,cmp,particle,0.3337,42.99,-21.98,2024-02-18T00:09:49
D-0002311,W2402-0284,W2402-0284-W03,CMP-01,cmp,bridge,0.2839,142.39,-103.25,2024-02-17T21:20:49
D-0002312,W2402-0284,W2402-0284-W13,CMP-01,cmp,particle,0.267,48.77,-47.01,2024-02-17T23:46:49
D-0002313,W2402-0284,W2402-0284-W04,CMP-01,cmp,particle,0.3151,-120.5,-135.8,2024-02-17T21:13:49
D-0002314,W2402-0284,W2402-0284-W19,CMP-01,cmp,particle,0.3523,103.41,-4.95,2024-02-17T21:19:49
D-0002315,W2402-0284,W2402-0284-W01,CMP-01,cmp,particle,0.2876,21.29,-135.23,2024-02-17T23:09:49
D-0002316,W2402-0284,W2402-0284-W05,CMP-01,cmp,particle,0.3802,-111.35,-81.4,2024-02-17T21:24:49
D-0002317,W2402-0284,W2402-0284-W19,CMP-01,cmp,particle,0.2009,-68.94,43.94,2024-02-17T21:36:49
D-0002318,W2402-0284,W2402-0284-W25,CMP-01,cmp,particle,0.2851,-100.87,122.03,2024-02-17T22:13:49
D-0002319,W2402-0284,W2402-0284-W18,CMP-01,cmp,etch_pit,0.3579,-38.16,-52.83,2024-02-17T21:17:49
D-0002320,W2402-0285,W2402-0285-W14,DEP-01,deposition,etch_pit,0.0742,43.49,-124.18,2024-02-18T03:26:08
D-0002321,W2402-0285,W2402-0285-W06,DEP-01,deposition,patterning_defect,0.0823,-9.94,98.49,2024-02-18T02:50:08
D-0002322,W2402-0285,W2402-0285-W10,DEP-01,deposition,bridge,0.0189,86.93,-56.69,2024-02-18T01:39:08
D-0002323,W2402-0285,W2402-0285-W10,DEP-01,deposition,bridge,0.0474,-78.01,-26.21,2024-02-18T02:31:08
D-0002324,W2402-0286,W2402-0286-W12,CMP-01,cmp,bridge,0.0514,13.53,57.54,2024-02-18T05:41:19
D-0002325,W2402-0286,W2402-0286-W10,CMP-01,cmp,bridge,0.0862,139.42,123.65,2024-02-18T08:02:19
D-0002326,W2402-0286,W2402-0286-W15,CMP-01,cmp,scratch,0.0839,-19.6,86.24,2024-02-18T06:58:19
D-0002327,W2402-0286,W2402-0286-W06,CMP-01,cmp,etch_pit,0.0306,-92.0,-57.9,2024-02-18T07:37:19
D-0002328,W2402-0286,W2402-0286-W11,CMP-01,cmp,etch_pit,0.0598,-11.19,-1.37,2024-02-18T07:30:19
D-0002329,W2402-0287,W2402-0287-W12,LIT-02,litho,void,0.037,-27.98,62.88,2024-02-18T09:59:06
D-0002330,W2402-0287,W2402-0287-W08,LIT-02,litho,etch_pit,0.0793,43.98,99.81,2024-02-18T11:18:06
D-0002331,W2402-0287,W2402-0287-W19,LIT-02,litho,particle,0.0745,-68.48,10.11,2024-02-18T08:45:06
D-0002332,W2402-0287,W2402-0287-W21,LIT-02,litho,scratch,0.0334,24.19,-24.21,2024-02-18T08:53:06
D-0002333,W2402-0287,W2402-0287-W21,LIT-02,litho,particle,0.014,-63.45,30.22,2024-02-18T10:28:06
D-0002334,W2402-0287,W2402-0287-W23,LIT-02,litho,void,0.0282,-25.27,-63.18,2024-02-18T09:23:06
D-0002335,W2402-0287,W2402-0287-W13,LIT-02,litho,void,0.0723,57.77,-107.75,2024-02-18T10:14:06
D-0002336,W2402-0288,W2402-0288-W20,LIT-01,litho,scratch,0.0126,-26.05,29.68,2024-02-18T12:43:06
D-0002337,W2402-0288,W2402-0288-W20,LIT-01,litho,etch_pit,0.0674,-69.01,98.39,2024-02-18T12:45:06
D-0002338,W2402-0288,W2402-0288-W04,LIT-01,litho,bridge,0.0219,-76.97,132.38,2024-02-18T12:59:06
D-0002339,W2402-0288,W2402-0288-W25,LIT-01,litho,void,0.0756,-30.99,122.61,2024-02-18T13:36:06
D-0002340,W2402-0288,W2402-0288-W16,LIT-01,litho,patterning_defect,0.0363,21.33,85.81,2024-02-18T12:32:06
D-0002341,W2402-0288,W2402-0288-W21,LIT-01,litho,particle,0.0313,124.69,88.56,2024-02-18T13:25:06
D-0002342,W2402-0289,W2402-0289-W20,LIT-01,litho,particle,0.3842,-15.38,-57.76,2024-02-18T16:56:17
D-0002343,W2402-0289,W2402-0289-W19,LIT-01,litho,particle,0.2606,87.59,77.97,2024-02-18T19:31:17
D-0002344,W2402-0289,W2402-0289-W11,LIT-01,litho,particle,0.3711,122.65,-5.57,2024-02-18T18:18:17
D-0002345,W2402-0289,W2402-0289-W03,LIT-01,litho,patterning_defect,0.2623,28.35,86.31,2024-02-18T16:58:17
D-0002346,W2402-0289,W2402-0289-W14,LIT-01,litho,void,0.2409,-59.24,68.12,2024-02-18T17:16:17
D-0002347,W2402-0289,W2402-0289-W13,LIT-01,litho,particle,0.2107,-88.57,31.32,2024-02-18T16:20:17
D-0002348,W2402-0289,W2402-0289-W19,LIT-01,litho,particle,0.4428,-132.43,-59.42,2024-02-18T18:12:17
D-0002349,W2402-0289,W2402-0289-W14,LIT-01,litho,particle,0.4102,-56.09,-105.6,2024-02-18T18:24:17
D-0002350,W2402-0289,W2402-0289-W16,LIT-01,litho,particle,0.3844,-52.18,-71.58,2024-02-18T16:29:17
D-0002351,W2402-0289,W2402-0289-W23,LIT-01,litho,etch_pit,0.244,-74.92,-29.64,2024-02-18T18:22:17
D-0002352,W2402-0289,W2402-0289-W20,LIT-01,litho,particle,0.3763,-130.77,-20.01,2024-02-18T17:49:17
D-0002353,W2402-0289,W2402-0289-W09,LIT-01,litho,etch_pit,0.2562,-90.46,135.88,2024-02-18T19:11:17
D-0002354,W2402-0289,W2402-0289-W19,LIT-01,litho,particle,0.2048,-53.8,-85.82,2024-02-18T19:35:17
D-0002355,W2402-0289,W2402-0289-W22,LIT-01,litho,particle,0.2458,146.42,-45.67,2024-02-18T18:27:17
D-0002356,W2402-0289,W2402-0289-W16,LIT-01,litho,particle,0.2556,-12.91,-75.06,2024-02-18T19:40:17
D-0002357,W2402-0289,W2402-0289-W17,LIT-01,litho,particle,0.2553,-143.13,-5.54,2024-02-18T17:26:17
D-0002358,W2402-0289,W2402-0289-W11,LIT-01,litho,particle,0.4245,53.41,-133.96,2024-02-18T17:14:17
D-0002359,W2402-0290,W2402-0290-W10,CMP-01,cmp,particle,0.0243,-61.65,-7.26,2024-02-18T21:23:32
D-0002360,W2402-0290,W2402-0290-W01,CMP-01,cmp,bridge,0.0531,-92.12,95.04,2024-02-18T20:59:32
D-0002361,W2402-0290,W2402-0290-W02,CMP-01,cmp,scratch,0.0377,-52.39,-127.36,2024-02-18T20:31:32
D-0002362,W2402-0290,W2402-0290-W05,CMP-01,cmp,scratch,0.0206,-120.44,-140.56,2024-02-18T23:20:32
D-0002363,W2402-0290,W2402-0290-W03,CMP-01,cmp,void,0.0385,10.23,-0.4,2024-02-18T23:44:32
D-0002364,W2402-0290,W2402-0290-W19,CMP-01,cmp,patterning_defect,0.0313,148.3,-133.41,2024-02-18T20:57:32
D-0002365,W2402-0290,W2402-0290-W05,CMP-01,cmp,etch_pit,0.0754,52.18,133.0,2024-02-18T21:59:32
D-0002366,W2402-0291,W2402-0291-W03,IMP-02,implant,particle,0.0597,-38.34,-38.07,2024-02-19T01:10:14
D-0002367,W2402-0291,W2402-0291-W05,IMP-02,implant,scratch,0.0509,93.17,131.53,2024-02-19T04:05:14
D-0002368,W2402-0291,W2402-0291-W17,IMP-02,implant,particle,0.0173,-74.66,142.22,2024-02-19T02:16:14
D-0002369,W2402-0291,W2402-0291-W01,IMP-02,implant,scratch,0.0694,68.31,-56.6,2024-02-19T01:53:14
D-0002370,W2402-0291,W2402-0291-W25,IMP-02,implant,patterning_defect,0.0593,111.6,-116.2,2024-02-19T03:45:14
D-0002371,W2402-0291,W2402-0291-W16,IMP-02,implant,etch_pit,0.0351,-1.14,-112.86,2024-02-19T02:28:14
D-0002372,W2402-0292,W2402-0292-W08,LIT-01,litho,particle,0.3287,44.58,143.24,2024-02-19T06:18:20
D-0002373,W2402-0292,W2402-0292-W08,LIT-01,litho,particle,0.396,-113.14,-26.67,2024-02-19T04:53:20
D-0002374,W2402-0292,W2402-0292-W22,LIT-01,litho,scratch,0.3341,-40.32,133.65,2024-02-19T06:24:20
D-0002375,W2402-0292,W2402-0292-W08,LIT-01,litho,particle,0.2023,83.17,-12.46,2024-02-19T04:52:20
D-0002376,W2402-0292,W2402-0292-W11,LIT-01,litho,particle,0.2385,-55.31,18.59,2024-02-19T06:12:20
D-0002377,W2402-0292,W2402-0292-W17,LIT-01,litho,void,0.3669,-23.83,-16.27,2024-02-19T04:53:20
D-0002378,W2402-0292,W2402-0292-W10,LIT-01,litho,particle,0.2539,138.38,-141.85,2024-02-19T06:43:20
D-0002379,W2402-0292,W2402-0292-W02,LIT-01,litho,void,0.3482,-116.43,-125.56,2024-02-19T05:46:20
D-0002380,W2402-0292,W2402-0292-W25,LIT-01,litho,void,0.3832,104.17,69.34,2024-02-19T07:07:20
D-0002381,W2402-0292,W2402-0292-W05,LIT-01,litho,particle,0.3284,0.25,-119.75,2024-02-19T07:06:20
D-0002382,W2402-0292,W2402-0292-W07,LIT-01,litho,particle,0.3998,117.96,46.62,2024-02-19T06:12:20
D-0002383,W2402-0292,W2402-0292-W08,LIT-01,litho,particle,0.2285,139.13,-8.01,2024-02-19T06:51:20
D-0002384,W2402-0292,W2402-0292-W24,LIT-01,litho,particle,0.3319,55.15,128.91,2024-02-19T07:06:20
D-0002385,W2402-0292,W2402-0292-W02,LIT-01,litho,patterning_defect,0.3569,47.93,-35.22,2024-02-19T06:16:20
D-0002386,W2402-0292,W2402-0292-W25,LIT-01,litho,particle,0.3897,-35.7,-96.52,2024-02-19T04:42:20
D-0002387,W2402-0292,W2402-0292-W01,LIT-01,litho,particle,0.239,-3.49,96.59,2024-02-19T07:39:20
D-0002388,W2402-0292,W2402-0292-W21,LIT-01,litho,patterning_defect,0.2281,50.29,108.71,2024-02-19T06:28:20
D-0002389,W2402-0292,W2402-0292-W05,LIT-01,litho,particle,0.3145,-44.19,-64.75,2024-02-19T06:33:20
D-0002390,W2402-0293,W2402-0293-W08,DIFF-01,diffusion,etch_pit,0.067,-140.42,9.97,2024-02-19T08:31:08
D-0002391,W2402-0293,W2402-0293-W25,DIFF-01,diffusion,void,0.0455,114.52,77.55,2024-02-19T10:48:08
D-0002392,W2402-0293,W2402-0293-W21,DIFF-01,diffusion,patterning_defect,0.0397,42.18,-45.69,2024-02-19T09:31:08
D-0002393,W2402-0293,W2402-0293-W20,DIFF-01,diffusion,void,0.0429,116.73,-71.46,2024-02-19T10:22:08
D-0002394,W2402-0293,W2402-0293-W09,DIFF-01,diffusion,bridge,0.0855,-36.08,4.5,2024-02-19T10:05:08
D-0002395,W2402-0293,W2402-0293-W15,DIFF-01,diffusion,void,0.0795,-48.39,-2.56,2024-02-19T08:44:08
D-0002396,W2402-0293,W2402-0293-W03,DIFF-01,diffusion,void,0.0383,-135.46,50.31,2024-02-19T11:42:08
D-0002397,W2402-0293,W2402-0293-W12,DIFF-01,diffusion,etch_pit,0.0266,-58.51,126.99,2024-02-19T08:41:08
D-0002398,W2402-0294,W2402-0294-W02,DEP-02,deposition,etch_pit,0.4036,-86.57,128.74,2024-02-19T12:43:38
D-0002399,W2402-0294,W2402-0294-W24,DEP-02,deposition,particle,0.3179,99.8,-45.86,2024-02-19T14:03:38
D-0002400,W2402-0294,W2402-0294-W25,DEP-02,deposition,bridge,0.2873,-9.02,-6.91,2024-02-19T16:02:38
D-0002401,W2402-0294,W2402-0294-W08,DEP-02,deposition,particle,0.276,-36.2,55.88,2024-02-19T14:42:38
D-0002402,W2402-0294,W2402-0294-W04,DEP-02,deposition,scratch,0.265,-25.13,-38.39,2024-02-19T14:59:38
D-0002403,W2402-0294,W2402-0294-W16,DEP-02,deposition,void,0.2235,-118.16,-70.74,2024-02-19T12:53:38
D-0002404,W2402-0294,W2402-0294-W05,DEP-02,deposition,patterning_defect,0.4875,-62.56,-53.27,2024-02-19T15:27:38
D-0002405,W2402-0294,W2402-0294-W02,DEP-02,deposition,patterning_defect,0.3028,146.78,2.17,2024-02-19T15:49:38
D-0002406,W2402-0294,W2402-0294-W24,DEP-02,deposition,particle,0.3778,124.68,102.19,2024-02-19T15:04:38
D-0002407,W2402-0294,W2402-0294-W16,DEP-02,deposition,particle,0.3483,6.09,-6.46,2024-02-19T13:58:38
D-0002408,W2402-0294,W2402-0294-W13,DEP-02,deposition,particle,0.2801,-88.75,87.48,2024-02-19T13:51:38
D-0002409,W2402-0294,W2402-0294-W08,DEP-02,deposition,scratch,0.4363,-131.29,-140.09,2024-02-19T12:59:38
D-0002410,W2402-0294,W2402-0294-W10,DEP-02,deposition,particle,0.2641,-57.45,130.18,2024-02-19T12:43:38
D-0002411,W2402-0294,W2402-0294-W16,DEP-02,deposition,void,0.4199,-117.31,146.49,2024-02-19T15:03:38
D-0002412,W2402-0294,W2402-0294-W21,DEP-02,deposition,particle,0.4973,-25.83,-33.53,2024-02-19T14:50:38
D-0002413,W2402-0294,W2402-0294-W20,DEP-02,deposition,particle,0.2745,-119.27,31.48,2024-02-19T14:15:38
D-0002414,W2402-0294,W2402-0294-W06,DEP-02,deposition,particle,0.2635,82.84,39.29,2024-02-19T12:53:38
D-0002415,W2402-0294,W2402-0294-W01,DEP-02,deposition,particle,0.2899,-110.37,118.2,2024-02-19T13:52:38
D-0002416,W2402-0294,W2402-0294-W02,DEP-02,deposition,particle,0.4282,-14.42,103.71,2024-02-19T13:05:38
D-0002417,W2402-0294,W2402-0294-W06,DEP-02,deposition,particle,0.4046,5.56,70.5,2024-02-19T13:46:38
D-0002418,W2402-0294,W2402-0294-W04,DEP-02,deposition,etch_pit,0.4582,-99.53,107.89,2024-02-19T12:42:38
D-0002419,W2402-0294,W2402-0294-W11,DEP-02,deposition,particle,0.3327,-136.05,12.59,2024-02-19T13:08:38
D-0002420,W2402-0295,W2402-0295-W07,DIFF-01,diffusion,particle,0.3219,15.89,80.85,2024-02-19T18:21:48
D-0002421,W2402-0295,W2402-0295-W21,DIFF-01,diffusion,particle,0.3459,-35.28,-91.28,2024-02-19T16:38:48
D-0002422,W2402-0295,W2402-0295-W11,DIFF-01,diffusion,particle,0.2977,-52.76,15.39,2024-02-19T19:44:48
D-0002423,W2402-0295,W2402-0295-W10,DIFF-01,diffusion,particle,0.2388,-105.87,89.17,2024-02-19T17:23:48
D-0002424,W2402-0295,W2402-0295-W23,DIFF-01,diffusion,particle,0.2628,13.18,-31.92,2024-02-19T19:22:48
D-0002425,W2402-0295,W2402-0295-W03,DIFF-01,diffusion,particle,0.3154,-11.32,-59.54,2024-02-19T16:27:48
D-0002426,W2402-0295,W2402-0295-W08,DIFF-01,diffusion,etch_pit,0.4094,110.7,123.19,2024-02-19T16:25:48
D-0002427,W2402-0295,W2402-0295-W23,DIFF-01,diffusion,particle,0.3698,39.13,93.03,2024-02-19T17:24:48
D-0002428,W2402-0295,W2402-0295-W04,DIFF-01,diffusion,particle,0.2621,21.98,-147.09,2024-02-19T16:38:48
D-0002429,W2402-0295,W2402-0295-W01,DIFF-01,diffusion,particle,0.4327,85.81,111.26,2024-02-19T18:42:48
D-0002430,W2402-0295,W2402-0295-W24,DIFF-01,diffusion,particle,0.2255,23.89,89.28,2024-02-19T16:49:48
D-0002431,W2402-0295,W2402-0295-W24,DIFF-01,diffusion,particle,0.437,136.01,52.61,2024-02-19T16:53:48
D-0002432,W2402-0295,W2402-0295-W10,DIFF-01,diffusion,scratch,0.3023,15.56,82.56,2024-02-19T17:31:48
D-0002433,W2402-0295,W2402-0295-W03,DIFF-01,diffusion,etch_pit,0.2551,-125.61,-121.22,2024-02-19T19:30:48
D-0002434,W2402-0296,W2402-0296-W17,DEP-02,deposition,particle,0.4843,148.83,18.58,2024-02-19T20:51:46
D-0002435,W2402-0296,W2402-0296-W10,DEP-02,deposition,particle,0.4953,125.65,58.83,2024-02-19T21:24:46
D-0002436,W2402-0296,W2402-0296-W06,DEP-02,deposition,particle,0.2524,111.41,50.22,2024-02-19T21:44:46
D-0002437,W2402-0296,W2402-0296-W10,DEP-02,deposition,particle,0.3607,-25.61,21.61,2024-02-19T21:35:46
D-0002438,W2402-0296,W2402-0296-W02,DEP-02,deposition,bridge,0.4728,-13.94,-60.82,2024-02-19T23:54:46
D-0002439,W2402-0296,W2402-0296-W17,DEP-02,deposition,particle,0.2796,-142.51,-117.84,2024-02-19T23:52:46
D-0002440,W2402-0296,W2402-0296-W12,DEP-02,deposition,bridge,0.3291,-55.22,-111.71,2024-02-19T23:40:46
D-0002441,W2402-0296,W2402-0296-W05,DEP-02,deposition,particle,0.4052,-8.23,-68.9,2024-02-19T20:38:46
D-0002442,W2402-0296,W2402-0296-W15,DEP-02,deposition,void,0.2276,-84.99,146.95,2024-02-19T22:20:46
D-0002443,W2402-0296,W2402-0296-W09,DEP-02,deposition,particle,0.3957,33.8,139.93,2024-02-19T22:20:46
D-0002444,W2402-0296,W2402-0296-W01,DEP-02,deposition,void,0.2843,32.32,61.99,2024-02-19T22:05:46
D-0002445,W2402-0296,W2402-0296-W24,DEP-02,deposition,patterning_defect,0.3922,-122.49,94.11,2024-02-19T22:08:46
D-0002446,W2402-0296,W2402-0296-W10,DEP-02,deposition,particle,0.4534,-143.96,-98.99,2024-02-19T23:39:46
D-0002447,W2402-0296,W2402-0296-W15,DEP-02,deposition,particle,0.4833,60.44,16.84,2024-02-19T21:54:46
D-0002448,W2402-0296,W2402-0296-W16,DEP-02,deposition,etch_pit,0.331,-122.9,100.28,2024-02-19T20:45:46
D-0002449,W2402-0297,W2402-0297-W18,IMP-01,implant,bridge,0.0615,-60.99,85.47,2024-02-20T01:37:36
D-0002450,W2402-0297,W2402-0297-W11,IMP-01,implant,scratch,0.013,128.44,-142.65,2024-02-20T02:06:36
D-0002451,W2402-0297,W2402-0297-W15,IMP-01,implant,scratch,0.0517,-10.76,-59.51,2024-02-20T03:18:36
D-0002452,W2402-0297,W2402-0297-W13,IMP-01,implant,etch_pit,0.0609,94.26,27.1,2024-02-20T03:05:36
D-0002453,W2402-0298,W2402-0298-W17,CMP-02,cmp,particle,0.011,44.59,-28.22,2024-02-20T05:10:05
D-0002454,W2402-0298,W2402-0298-W01,CMP-02,cmp,patterning_defect,0.0837,-13.11,-9.38,2024-02-20T07:55:05
D-0002455,W2402-0298,W2402-0298-W03,CMP-02,cmp,void,0.086,79.04,-82.87,2024-02-20T06:46:05
D-0002456,W2402-0298,W2402-0298-W11,CMP-02,cmp,bridge,0.0348,-90.21,-88.81,2024-02-20T04:52:05
D-0002457,W2402-0298,W2402-0298-W15,CMP-02,cmp,void,0.0189,114.72,-17.18,2024-02-20T07:09:05
D-0002458,W2402-0298,W2402-0298-W23,CMP-02,cmp,etch_pit,0.0766,146.82,-66.15,2024-02-20T04:49:05
D-0002459,W2402-0299,W2402-0299-W03,DIFF-02,diffusion,particle,0.2734,132.55,92.43,2024-02-20T09:42:31
D-0002460,W2402-0299,W2402-0299-W19,DIFF-02,diffusion,particle,0.2698,-79.76,49.34,2024-02-20T10:29:31
D-0002461,W2402-0299,W2402-0299-W10,DIFF-02,diffusion,scratch,0.3826,144.51,126.83,2024-02-20T09:52:31
D-0002462,W2402-0299,W2402-0299-W06,DIFF-02,diffusion,particle,0.4464,-5.95,53.55,2024-02-20T11:46:31
