reading_id,lot_id,tool_id,process_step,parameter_name,parameter_value,alert_flag,timestamp
SR-0003223,W2402-0323,ETCH-02,etch,etch_pressure_mtorr,7.9719,0,2024-02-24T06:12:50
SR-0003224,W2402-0323,ETCH-02,etch,etch_pressure_mtorr,8.3404,0,2024-02-24T06:19:50
SR-0003225,W2402-0323,ETCH-02,etch,rf_power_w,377.3072,0,2024-02-24T06:27:50
SR-0003226,W2402-0323,ETCH-02,etch,rf_power_w,370.1349,0,2024-02-24T06:35:50
SR-0003227,W2402-0323,ETCH-02,etch,gas_flow_sccm,49.3274,0,2024-02-24T06:45:50
SR-0003228,W2402-0323,ETCH-02,etch,gas_flow_sccm,50.41,0,2024-02-24T06:54:50
SR-0003229,W2402-0323,ETCH-02,etch,endpoint_time_s,126.8817,0,2024-02-24T07:02:50
SR-0003230,W2402-0323,ETCH-02,etch,endpoint_time_s,117.2447,0,2024-02-24T07:09:50
SR-0003231,W2402-0324,DEP-01,deposition,dep_temp_c,302.1965,0,2024-02-24T09:42:05
SR-0003232,W2402-0324,DEP-01,deposition,dep_temp_c,302.4112,0,2024-02-24T09:49:05
SR-0003233,W2402-0324,DEP-01,deposition,dep_pressure_mtorr,5.5063,0,2024-02-24T09:57:05
SR-0003234,W2402-0324,DEP-01,deposition,dep_pressure_mtorr,4.9323,0,2024-02-24T10:03:05
SR-0003235,W2402-0324,DEP-01,deposition,rf_power_w,368.1097,0,2024-02-24T10:11:05
SR-0003236,W2402-0324,DEP-01,deposition,rf_power_w,392.9921,0,2024-02-24T10:22:05
SR-0003237,W2402-0324,DEP-01,deposition,precursor_flow_sccm,33.0064,0,2024-02-24T10:29:05
SR-0003238,W2402-0324,DEP-01,deposition,precursor_flow_sccm,31.3752,0,2024-02-24T10:36:05
SR-0003239,W2402-0324,DEP-01,deposition,film_thickness_nm,48.7799,0,2024-02-24T10:45:05
SR-0003240,W2402-0324,DEP-01,deposition,film_thickness_nm,49.7479,0,2024-02-24T10:53:05
SR-0003241,W2402-0325,DIFF-02,diffusion,furnace_temp_c,947.2567,0,2024-02-24T13:49:39
SR-0003242,W2402-0325,DIFF-02,diffusion,furnace_temp_c,950.5031,0,2024-02-24T13:57:39
SR-0003243,W2402-0325,DIFF-02,diffusion,ramp_rate_c_min,10.0623,0,2024-02-24T14:05:39
SR-0003244,W2402-0325,DIFF-02,diffusion,ramp_rate_c_min,9.8425,0,2024-02-24T14:12:39
SR-0003245,W2402-0325,DIFF-02,diffusion,ambient_pressure_torr,761.08,0,2024-02-24T14:18:39
SR-0003246,W2402-0325,DIFF-02,diffusion,ambient_pressure_torr,761.6149,0,2024-02-24T14:26:39
SR-0003247,W2402-0325,DIFF-02,diffusion,gas_ratio,2.1485,0,2024-02-24T14:36:39
SR-0003248,W2402-0325,DIFF-02,diffusion,gas_ratio,2.1299,0,2024-02-24T14:45:39
SR-0003249,W2402-0325,DIFF-02,diffusion,anneal_time_min,29.4967,0,2024-02-24T14:51:39
SR-0003250,W2402-0325,DIFF-02,diffusion,anneal_time_min,29.4009,0,2024-02-24T14:58:39
SR-0003251,W2402-0326,DIFF-02,diffusion,furnace_temp_c,950.2607,0,2024-02-24T18:15:09
SR-0003252,W2402-0326,DIFF-02,diffusion,furnace_temp_c,953.1187,0,2024-02-24T18:22:09
SR-0003253,W2402-0326,DIFF-02,diffusion,ramp_rate_c_min,9.4754,0,2024-02-24T18:30:09
SR-0003254,W2402-0326,DIFF-02,diffusion,ramp_rate_c_min,10.0363,0,2024-02-24T18:39:09
SR-0003255,W2402-0326,DIFF-02,diffusion,ambient_pressure_torr,759.0935,0,2024-02-24T18:48:09
SR-0003256,W2402-0326,DIFF-02,diffusion,ambient_pressure_torr,758.1442,0,2024-02-24T18:55:09
SR-0003257,W2402-0326,DIFF-02,diffusion,gas_ratio,2.0055,0,2024-02-24T19:04:09
SR-0003258,W2402-0326,DIFF-02,diffusion,gas_ratio,1.9975,0,2024-02-24T19:11:09
SR-0003259,W2402-0326,DIFF-02,diffusion,anneal_time_min,32.2155,0,2024-02-24T19:19:09
SR-0003260,W2402-0326,DIFF-02,diffusion,anneal_time_min,28.956,0,2024-02-24T19:28:09
SR-0003261,W2402-0327,ETCH-01,etch,etch_temp_c,168.8759,0,2024-02-24T22:28:25
SR-0003262,W2402-0327,ETCH-01,etch,etch_temp_c,174.5463,0,2024-02-24T22:36:25
SR-0003263,W2402-0327,ETCH-01,etch,etch_pressure_mtorr,8.6005,0,2024-02-24T22:45:25
SR-0003264,W2402-0327,ETCH-01,etch,etch_pressure_mtorr,8.976,0,2024-02-24T22:53:25
SR-0003265,W2402-0327,ETCH-01,etch,rf_power_w,376.0462,0,2024-02-24T23:02:25
SR-0003266,W2402-0327,ETCH-01,etch,rf_power_w,368.7721,0,2024-02-24T23:11:25
SR-0003267,W2402-0327,ETCH-01,etch,gas_flow_sccm,50.0204,0,2024-02-24T23:18:25
SR-0003268,W2402-0327,ETCH-01,etch,gas_flow_sccm,50.2345,0,2024-02-24T23:27:25
SR-0003269,W2402-0327,ETCH-01,etch,endpoint_time_s,122.0814,0,2024-02-24T23:32:25
SR-0003270,W2402-0327,ETCH-01,etch,endpoint_time_s,129.9987,0,2024-02-24T23:43:25
SR-0003271,W2402-0328,DIFF-02,diffusion,furnace_temp_c,947.7949,0,2024-02-25T02:47:45
SR-0003272,W2402-0328,DIFF-02,diffusion,furnace_temp_c,949.276,0,2024-02-25T02:56:45
SR-0003273,W2402-0328,DIFF-02,diffusion,ramp_rate_c_min,10.7503,0,2024-02-25T03:05:45
SR-0003274,W2402-0328,DIFF-02,diffusion,ramp_rate_c_min,8.9789,0,2024-02-25T03:12:45
SR-0003275,W2402-0328,DIFF-02,diffusion,ambient_pressure_torr,757.4386,0,2024-02-25T03:20:45
SR-0003276,W2402-0328,DIFF-02,diffusion,ambient_pressure_torr,760.9603,0,2024-02-25T03:28:45
SR-0003277,W2402-0328,DIFF-02,diffusion,gas_ratio,2.1226,0,2024-02-25T03:34:45
SR-0003278,W2402-0328,DIFF-02,diffusion,gas_ratio,1.8993,0,2024-02-25T03:44:45
SR-0003279,W2402-0328,DIFF-02,diffusion,anneal_time_min,30.8947,0,2024-02-25T03:52:45
SR-0003280,W2402-0328,DIFF-02,diffusion,anneal_time_min,30.1992,0,2024-02-25T03:59:45
SR-0003281,W2402-0329,IMP-01,implant,beam_current_ma,10.0413,0,2024-02-25T06:35:03
SR-0003282,W2402-0329,IMP-01,implant,beam_current_ma,9.7441,0,2024-02-25T06:42:03
SR-0003283,W2402-0329,IMP-01,implant,beam_energy_kev,47.7916,0,2024-02-25T06:49:03
SR-0003284,W2402-0329,IMP-01,implant,beam_energy_kev,49.4545,0,2024-02-25T06:58:03
SR-0003285,W2402-0329,IMP-01,implant,scan_speed_mm_s,103.8913,0,2024-02-25T07:04:03
SR-0003286,W2402-0329,IMP-01,implant,scan_speed_mm_s,96.6458,0,2024-02-25T07:12:03
SR-0003287,W2402-0329,IMP-01,implant,dose_uniformity_pct,98.6001,0,2024-02-25T07:20:03
SR-0003288,W2402-0329,IMP-01,implant,dose_uniformity_pct,98.4496,0,2024-02-25T07:30:03
SR-0003289,W2402-0329,IMP-01,implant,tilt_angle_deg,7.0015,0,2024-02-25T07:36:03
SR-0003290,W2402-0329,IMP-01,implant,tilt_angle_deg,7.1036,0,2024-02-25T07:46:03
SR-0003291,W2402-0330,LIT-02,litho,exposure_energy_mj,25.084,0,2024-02-25T10:08:36
SR-0003292,W2402-0330,LIT-02,litho,exposure_energy_mj,25.757,0,2024-02-25T10:16:36
SR-0003293,W2402-0330,LIT-02,litho,focus_offset_nm,-0.9069,0,2024-02-25T10:24:36
SR-0003294,W2402-0330,LIT-02,litho,focus_offset_nm,-4.0741,0,2024-02-25T10:33:36
SR-0003295,W2402-0330,LIT-02,litho,stage_temp_c,22.1853,0,2024-02-25T10:40:36
SR-0003296,W2402-0330,LIT-02,litho,stage_temp_c,22.4555,0,2024-02-25T10:48:36
SR-0003297,W2402-0330,LIT-02,litho,humidity_pct,46.3987,0,2024-02-25T10:58:36
SR-0003298,W2402-0330,LIT-02,litho,humidity_pct,38.0762,0,2024-02-25T11:03:36
SR-0003299,W2402-0330,LIT-02,litho,dose_uniformity_pct,99.1104,0,2024-02-25T11:13:36
SR-0003300,W2402-0330,LIT-02,litho,dose_uniformity_pct,99.0911,0,2024-02-25T11:20:36
SR-0003301,W2402-0331,CMP-01,cmp,polish_pressure_psi,3.3704,0,2024-02-25T13:51:54
SR-0003302,W2402-0331,CMP-01,cmp,polish_pressure_psi,3.4238,0,2024-02-25T13:57:54
SR-0003303,W2402-0331,CMP-01,cmp,platen_speed_rpm,86.0207,0,2024-02-25T14:05:54
SR-0003304,W2402-0331,CMP-01,cmp,platen_speed_rpm,89.9993,0,2024-02-25T14:13:54
SR-0003305,W2402-0331,CMP-01,cmp,slurry_flow_ml_min,210.3768,0,2024-02-25T14:22:54
SR-0003306,W2402-0331,CMP-01,cmp,slurry_flow_ml_min,197.1545,0,2024-02-25T14:31:54
SR-0003307,W2402-0331,CMP-01,cmp,removal_rate_ang_min,1539.5215,0,2024-02-25T14:37:54
SR-0003308,W2402-0331,CMP-01,cmp,removal_rate_ang_min,1427.3335,0,2024-02-25T14:47:54
SR-0003309,W2402-0331,CMP-01,cmp,friction_coeff,0.3931,0,2024-02-25T14:52:54
SR-0003310,W2402-0331,CMP-01,cmp,friction_coeff,0.3709,0,2024-02-25T15:02:54
SR-0003311,W2402-0332,ETCH-01,etch,etch_temp_c,177.4784,0,2024-02-25T18:18:19
SR-0003312,W2402-0332,ETCH-01,etch,etch_temp_c,171.893,0,2024-02-25T18:27:19
SR-0003313,W2402-0332,ETCH-01,etch,etch_pressure_mtorr,8.1043,0,2024-02-25T18:35:19
SR-0003314,W2402-0332,ETCH-01,etch,etch_pressure_mtorr,6.9287,0,2024-02-25T18:40:19
SR-0003315,W2402-0332,ETCH-01,etch,rf_power_w,387.9762,0,2024-02-25T18:51:19
SR-0003316,W2402-0332,ETCH-01,etch,rf_power_w,387.0149,0,2024-02-25T18:58:19
SR-0003317,W2402-0332,ETCH-01,etch,gas_flow_sccm,50.5807,0,2024-02-25T19:05:19
SR-0003318,W2402-0332,ETCH-01,etch,gas_flow_sccm,48.3081,0,2024-02-25T19:14:19
SR-0003319,W2402-0332,ETCH-01,etch,endpoint_time_s,117.6635,0,2024-02-25T19:20:19
SR-0003320,W2402-0332,ETCH-01,etch,endpoint_time_s,120.1674,0,2024-02-25T19:31:19
SR-0003321,W2402-0333,CMP-01,cmp,polish_pressure_psi,3.3004,0,2024-02-25T22:41:11
SR-0003322,W2402-0333,CMP-01,cmp,polish_pressure_psi,3.1699,0,2024-02-25T22:52:11
SR-0003323,W2402-0333,CMP-01,cmp,platen_speed_rpm,91.9647,0,2024-02-25T22:57:11
SR-0003324,W2402-0333,CMP-01,cmp,platen_speed_rpm,93.42,0,2024-02-25T23:05:11
SR-0003325,W2402-0333,CMP-01,cmp,slurry_flow_ml_min,204.0254,0,2024-02-25T23:15:11
SR-0003326,W2402-0333,CMP-01,cmp,slurry_flow_ml_min,184.5916,0,2024-02-25T23:24:11
SR-0003327,W2402-0333,CMP-01,cmp,removal_rate_ang_min,1448.1084,0,2024-02-25T23:31:11
SR-0003328,W2402-0333,CMP-01,cmp,removal_rate_ang_min,1516.7437,0,2024-02-25T23:37:11
SR-0003329,W2402-0333,CMP-01,cmp,friction_coeff,0.3385,0,2024-02-25T23:46:11
SR-0003330,W2402-0333,CMP-01,cmp,friction_coeff,0.3117,0,2024-02-25T23:56:11
SR-0003331,W2402-0334,DEP-02,deposition,dep_temp_c,299.3446,0,2024-02-26T02:35:01
SR-0003332,W2402-0334,DEP-02,deposition,dep_temp_c,301.2416,0,2024-02-26T02:43:01
SR-0003333,W2402-0334,DEP-02,deposition,dep_pressure_mtorr,5.444,0,2024-02-26T02:52:01
SR-0003334,W2402-0334,DEP-02,deposition,dep_pressure_mtorr,4.6689,0,2024-02-26T02:58:01
SR-0003335,W2402-0334,DEP-02,deposition,rf_power_w,428.8293,0,2024-02-26T03:07:01
SR-0003336,W2402-0334,DEP-02,deposition,rf_power_w,425.0508,0,2024-02-26T03:14:01
SR-0003337,W2402-0334,DEP-02,deposition,precursor_flow_sccm,30.0084,0,2024-02-26T03:22:01
SR-0003338,W2402-0334,DEP-02,deposition,precursor_flow_sccm,30.0123,0,2024-02-26T03:30:01
SR-0003339,W2402-0334,DEP-02,deposition,film_thickness_nm,50.4676,0,2024-02-26T03:41:01
SR-0003340,W2402-0334,DEP-02,deposition,film_thickness_nm,48.235,0,2024-02-26T03:48:01
SR-0003341,W2402-0335,DEP-01,deposition,dep_temp_c,307.2342,0,2024-02-26T06:55:11
SR-0003342,W2402-0335,DEP-01,deposition,dep_temp_c,296.8277,0,2024-02-26T07:01:11
SR-0003343,W2402-0335,DEP-01,deposition,dep_pressure_mtorr,5.0195,0,2024-02-26T07:10:11
SR-0003344,W2402-0335,DEP-01,deposition,dep_pressure_mtorr,5.1975,0,2024-02-26T07:16:11
SR-0003345,W2402-0335,DEP-01,deposition,rf_power_w,359.5776,0,2024-02-26T07:27:11
SR-0003346,W2402-0335,DEP-01,deposition,rf_power_w,381.9044,0,2024-02-26T07:33:11
SR-0003347,W2402-0335,DEP-01,deposition,precursor_flow_sccm,30.2495,0,2024-02-26T07:41:11
SR-0003348,W2402-0335,DEP-01,deposition,precursor_flow_sccm,31.1784,0,2024-02-26T07:49:11
SR-0003349,W2402-0335,DEP-01,deposition,film_thickness_nm,51.4456,0,2024-02-26T07:59:11
SR-0003350,W2402-0335,DEP-01,deposition,film_thickness_nm,49.1795,0,2024-02-26T08:04:11
SR-0003351,W2402-0336,LIT-02,litho,exposure_energy_mj,25.0506,0,2024-02-26T10:38:28
SR-0003352,W2402-0336,LIT-02,litho,exposure_energy_mj,24.7303,0,2024-02-26T10:46:28
SR-0003353,W2402-0336,LIT-02,litho,focus_offset_nm,1.1879,0,2024-02-26T10:51:28
SR-0003354,W2402-0336,LIT-02,litho,focus_offset_nm,-3.5717,0,2024-02-26T11:00:28
SR-0003355,W2402-0336,LIT-02,litho,stage_temp_c,22.0823,0,2024-02-26T11:07:28
SR-0003356,W2402-0336,LIT-02,litho,stage_temp_c,21.9789,0,2024-02-26T11:18:28
SR-0003357,W2402-0336,LIT-02,litho,humidity_pct,46.4844,0,2024-02-26T11:23:28
SR-0003358,W2402-0336,LIT-02,litho,humidity_pct,44.309,0,2024-02-26T11:34:28
SR-0003359,W2402-0336,LIT-02,litho,dose_uniformity_pct,98.4362,0,2024-02-26T11:39:28
SR-0003360,W2402-0336,LIT-02,litho,dose_uniformity_pct,98.8922,0,2024-02-26T11:48:28
SR-0003361,W2402-0337,DEP-01,deposition,dep_temp_c,297.4454,0,2024-02-26T14:43:13
SR-0003362,W2402-0337,DEP-01,deposition,dep_temp_c,304.0935,0,2024-02-26T14:48:13
SR-0003363,W2402-0337,DEP-01,deposition,dep_pressure_mtorr,4.7763,0,2024-02-26T14:57:13
SR-0003364,W2402-0337,DEP-01,deposition,dep_pressure_mtorr,4.6301,0,2024-02-26T15:05:13
SR-0003365,W2402-0337,DEP-01,deposition,rf_power_w,403.0114,0,2024-02-26T15:14:13
SR-0003366,W2402-0337,DEP-01,deposition,rf_power_w,394.9791,0,2024-02-26T15:20:13
SR-0003367,W2402-0337,DEP-01,deposition,precursor_flow_sccm,28.948,0,2024-02-26T15:29:13
SR-0003368,W2402-0337,DEP-01,deposition,precursor_flow_sccm,29.2215,0,2024-02-26T15:38:13
SR-0003369,W2402-0337,DEP-01,deposition,film_thickness_nm,49.2267,0,2024-02-26T15:47:13
SR-0003370,W2402-0337,DEP-01,deposition,film_thickness_nm,49.6185,0,2024-02-26T15:54:13
SR-0003371,W2402-0338,DEP-02,deposition,dep_temp_c,291.4202,0,2024-02-26T18:26:58
SR-0003372,W2402-0338,DEP-02,deposition,dep_temp_c,301.6664,0,2024-02-26T18:35:58
SR-0003373,W2402-0338,DEP-02,deposition,dep_pressure_mtorr,4.9478,0,2024-02-26T18:43:58
SR-0003374,W2402-0338,DEP-02,deposition,dep_pressure_mtorr,5.3981,0,2024-02-26T18:49:58
SR-0003375,W2402-0338,DEP-02,deposition,rf_power_w,375.2286,0,2024-02-26T18:58:58
SR-0003376,W2402-0338,DEP-02,deposition,rf_power_w,389.1232,0,2024-02-26T19:06:58
SR-0003377,W2402-0338,DEP-02,deposition,precursor_flow_sccm,30.9645,0,2024-02-26T19:15:58
SR-0003378,W2402-0338,DEP-02,deposition,precursor_flow_sccm,30.3346,0,2024-02-26T19:21:58
SR-0003379,W2402-0338,DEP-02,deposition,film_thickness_nm,50.1008,0,2024-02-26T19:29:58
SR-0003380,W2402-0338,DEP-02,deposition,film_thickness_nm,50.3894,0,2024-02-26T19:39:58
SR-0003381,W2402-0339,ETCH-01,etch,etch_temp_c,175.8105,0,2024-02-26T22:24:37
SR-0003382,W2402-0339,ETCH-01,etch,etch_temp_c,175.5267,0,2024-02-26T22:31:37
SR-0003383,W2402-0339,ETCH-01,etch,etch_pressure_mtorr,6.5919,0,2024-02-26T22:38:37
SR-0003384,W2402-0339,ETCH-01,etch,etch_pressure_mtorr,8.2499,0,2024-02-26T22:49:37
SR-0003385,W2402-0339,ETCH-01,etch,rf_power_w,374.5387,0,2024-02-26T22:57:37
SR-0003386,W2402-0339,ETCH-01,etch,rf_power_w,384.7381,0,2024-02-26T23:04:37
SR-0003387,W2402-0339,ETCH-01,etch,gas_flow_sccm,49.6649,0,2024-02-26T23:10:37
SR-0003388,W2402-0339,ETCH-01,etch,gas_flow_sccm,53.2383,0,2024-02-26T23:21:37
SR-0003389,W2402-0339,ETCH-01,etch,endpoint_time_s,121.9392,0,2024-02-26T23:28:37
SR-0003390,W2402-0339,ETCH-01,etch,endpoint_time_s,112.4846,0,2024-02-26T23:35:37
SR-0003391,W2402-0340,DIFF-01,diffusion,furnace_temp_c,944.0536,0,2024-02-27T02:27:08
SR-0003392,W2402-0340,DIFF-01,diffusion,furnace_temp_c,954.2602,0,2024-02-27T02:34:08
SR-0003393,W2402-0340,DIFF-01,diffusion,ramp_rate_c_min,10.342,0,2024-02-27T02:42:08
SR-0003394,W2402-0340,DIFF-01,diffusion,ramp_rate_c_min,10.1944,0,2024-02-27T02:51:08
SR-0003395,W2402-0340,DIFF-01,diffusion,ambient_pressure_torr,762.1908,0,2024-02-27T02:58:08
SR-0003396,W2402-0340,DIFF-01,diffusion,ambient_pressure_torr,760.3591,0,2024-02-27T03:06:08
SR-0003397,W2402-0340,DIFF-01,diffusion,gas_ratio,2.0567,0,2024-02-27T03:13:08
SR-0003398,W2402-0340,DIFF-01,diffusion,gas_ratio,1.8775,0,2024-02-27T03:21:08
SR-0003399,W2402-0340,DIFF-01,diffusion,anneal_time_min,28.6104,0,2024-02-27T03:30:08
SR-0003400,W2402-0340,DIFF-01,diffusion,anneal_time_min,31.0769,0,2024-02-27T03:37:08
SR-0003401,W2402-0341,ETCH-03,etch,etch_temp_c,186.3736,0,2024-02-27T06:41:00
SR-0003402,W2402-0341,ETCH-03,etch,etch_temp_c,185.957,0,2024-02-27T06:52:00
SR-0003403,W2402-0341,ETCH-03,etch,etch_pressure_mtorr,8.6375,0,2024-02-27T06:58:00
SR-0003404,W2402-0341,ETCH-03,etch,etch_pressure_mtorr,8.3217,0,2024-02-27T07:08:00
SR-0003405,W2402-0341,ETCH-03,etch,rf_power_w,363.0575,0,2024-02-27T07:15:00
SR-0003406,W2402-0341,ETCH-03,etch,rf_power_w,360.0449,0,2024-02-27T07:22:00
SR-0003407,W2402-0341,ETCH-03,etch,gas_flow_sccm,53.3648,0,2024-02-27T07:29:00
SR-0003408,W2402-0341,ETCH-03,etch,gas_flow_sccm,47.4012,0,2024-02-27T07:37:00
SR-0003409,W2402-0341,ETCH-03,etch,endpoint_time_s,122.6255,0,2024-02-27T07:45:00
SR-0003410,W2402-0341,ETCH-03,etch,endpoint_time_s,124.2077,0,2024-02-27T07:53:00
SR-0003411,W2402-0342,LIT-03,litho,exposure_energy_mj,25.4325,0,2024-02-27T10:41:21
SR-0003412,W2402-0342,LIT-03,litho,exposure_energy_mj,24.8374,0,2024-02-27T10:51:21
SR-0003413,W2402-0342,LIT-03,litho,focus_offset_nm,0.0053,0,2024-02-27T10:57:21
SR-0003414,W2402-0342,LIT-03,litho,focus_offset_nm,0.7724,0,2024-02-27T11:07:21
SR-0003415,W2402-0342,LIT-03,litho,stage_temp_c,22.469,0,2024-02-27T11:16:21
SR-0003416,W2402-0342,LIT-03,litho,stage_temp_c,21.9783,0,2024-02-27T11:22:21
SR-0003417,W2402-0342,LIT-03,litho,humidity_pct,43.9227,0,2024-02-27T11:31:21
SR-0003418,W2402-0342,LIT-03,litho,humidity_pct,48.501,0,2024-02-27T11:39:21
SR-0003419,W2402-0342,LIT-03,litho,dose_uniformity_pct,98.7963,0,2024-02-27T11:48:21
SR-0003420,W2402-0342,LIT-03,litho,dose_uniformity_pct,98.0383,0,2024-02-27T11:53:21
SR-0003421,W2402-0343,LIT-01,litho,exposure_energy_mj,24.5738,0,2024-02-27T14:15:17
SR-0003422,W2402-0343,LIT-01,litho,exposure_energy_mj,26.3361,0,2024-02-27T14:20:17
SR-0003423,W2402-0343,LIT-01,litho,focus_offset_nm,-2.2363,0,2024-02-27T14:28:17
SR-0003424,W2402-0343,LIT-01,litho,focus_offset_nm,-0.8171,0,2024-02-27T14:38:17
SR-0003425,W2402-0343,LIT-01,litho,stage_temp_c,22.1323,0,2024-02-27T14:44:17
SR-0003426,W2402-0343,LIT-01,litho,stage_temp_c,22.1613,0,2024-02-27T14:54:17
SR-0003427,W2402-0343,LIT-01,litho,humidity_pct,47.8986,0,2024-02-27T15:00:17
SR-0003428,W2402-0343,LIT-01,litho,humidity_pct,45.1054,0,2024-02-27T15:08:17
SR-0003429,W2402-0343,LIT-01,litho,dose_uniformity_pct,98.6938,0,2024-02-27T15:18:17
SR-0003430,W2402-0343,LIT-01,litho,dose_uniformity_pct,99.7148,0,2024-02-27T15:24:17
SR-0003431,W2402-0344,LIT-03,litho,exposure_energy_mj,24.8547,0,2024-02-27T18:17:26
SR-0003432,W2402-0344,LIT-03,litho,exposure_energy_mj,25.375,0,2024-02-27T18:22:26
SR-0003433,W2402-0344,LIT-03,litho,focus_offset_nm,-0.523,0,2024-02-27T18:30:26
SR-0003434,W2402-0344,LIT-03,litho,focus_offset_nm,2.3214,0,2024-02-27T18:40:26
SR-0003435,W2402-0344,LIT-03,litho,stage_temp_c,22.0528,0,2024-02-27T18:49:26
SR-0003436,W2402-0344,LIT-03,litho,stage_temp_c,21.6546,0,2024-02-27T18:55:26
SR-0003437,W2402-0344,LIT-03,litho,humidity_pct,45.7343,0,2024-02-27T19:02:26
SR-0003438,W2402-0344,LIT-03,litho,humidity_pct,45.6297,0,2024-02-27T19:11:26
SR-0003439,W2402-0344,LIT-03,litho,dose_uniformity_pct,98.4516,0,2024-02-27T19:21:26
SR-0003440,W2402-0344,LIT-03,litho,dose_uniformity_pct,98.1607,0,2024-02-27T19:29:26
SR-0003441,W2402-0345,DIFF-01,diffusion,furnace_temp_c,942.5542,0,2024-02-27T21:50:51
SR-0003442,W2402-0345,DIFF-01,diffusion,furnace_temp_c,946.3073,0,2024-02-27T21:59:51
SR-0003443,W2402-0345,DIFF-01,diffusion,ramp_rate_c_min,10.3169,0,2024-02-27T22:09:51
SR-0003444,W2402-0345,DIFF-01,diffusion,ramp_rate_c_min,9.8099,0,2024-02-27T22:14:51
SR-0003445,W2402-0345,DIFF-01,diffusion,ambient_pressure_torr,757.5913,0,2024-02-27T22:25:51
SR-0003446,W2402-0345,DIFF-01,diffusion,ambient_pressure_torr,762.0399,0,2024-02-27T22:32:51
SR-0003447,W2402-0345,DIFF-01,diffusion,gas_ratio,2.0934,0,2024-02-27T22:40:51
SR-0003448,W2402-0345,DIFF-01,diffusion,gas_ratio,2.0371,0,2024-02-27T22:46:51
SR-0003449,W2402-0345,DIFF-01,diffusion,anneal_time_min,32.0093,0,2024-02-27T22:55:51
SR-0003450,W2402-0345,DIFF-01,diffusion,anneal_time_min,30.3003,0,2024-02-27T23:03:51
SR-0003451,W2402-0346,DEP-02,deposition,dep_temp_c,306.6218,0,2024-02-28T02:01:02
SR-0003452,W2402-0346,DEP-02,deposition,dep_temp_c,299.834,0,2024-02-28T02:06:02
SR-0003453,W2402-0346,DEP-02,deposition,dep_pressure_mtorr,4.3719,0,2024-02-28T02:14:02
SR-0003454,W2402-0346,DEP-02,deposition,dep_pressure_mtorr,5.1591,0,2024-02-28T02:22:02
SR-0003455,W2402-0346,DEP-02,deposition,rf_power_w,428.6913,0,2024-02-28T02:31:02
SR-0003456,W2402-0346,DEP-02,deposition,rf_power_w,423.5871,0,2024-02-28T02:39:02
SR-0003457,W2402-0346,DEP-02,deposition,precursor_flow_sccm,31.2754,0,2024-02-28T02:48:02
SR-0003458,W2402-0346,DEP-02,deposition,precursor_flow_sccm,31.0361,0,2024-02-28T02:54:02
SR-0003459,W2402-0346,DEP-02,deposition,film_thickness_nm,50.733,0,2024-02-28T03:02:02
SR-0003460,W2402-0346,DEP-02,deposition,film_thickness_nm,52.0941,0,2024-02-28T03:11:02
SR-0003461,W2402-0347,DEP-03,deposition,dep_temp_c,305.4497,0,2024-02-28T06:04:56
SR-0003462,W2402-0347,DEP-03,deposition,dep_temp_c,297.4579,0,2024-02-28T06:10:56
SR-0003463,W2402-0347,DEP-03,deposition,dep_pressure_mtorr,4.4719,0,2024-02-28T06:20:56
SR-0003464,W2402-0347,DEP-03,deposition,dep_pressure_mtorr,4.8359,0,2024-02-28T06:27:56
SR-0003465,W2402-0347,DEP-03,deposition,rf_power_w,345.2211,0,2024-02-28T06:34:56
SR-0003466,W2402-0347,DEP-03,deposition,rf_power_w,368.3315,0,2024-02-28T06:41:56
SR-0003467,W2402-0347,DEP-03,deposition,precursor_flow_sccm,29.8013,0,2024-02-28T06:49:56
SR-0003468,W2402-0347,DEP-03,deposition,precursor_flow_sccm,29.1197,0,2024-02-28T07:00:56
SR-0003469,W2402-0347,DEP-03,deposition,film_thickness_nm,50.8448,0,2024-02-28T07:07:56
SR-0003470,W2402-0347,DEP-03,deposition,film_thickness_nm,51.9425,0,2024-02-28T07:14:56
SR-0003471,W2402-0348,IMP-01,implant,beam_current_ma,10.5217,0,2024-02-28T10:07:06
SR-0003472,W2402-0348,IMP-01,implant,beam_current_ma,9.9825,0,2024-02-28T10:15:06
SR-0003473,W2402-0348,IMP-01,implant,beam_energy_kev,48.6257,0,2024-02-28T10:22:06
SR-0003474,W2402-0348,IMP-01,implant,beam_energy_kev,51.4273,0,2024-02-28T10:32:06
SR-0003475,W2402-0348,IMP-01,implant,scan_speed_mm_s,100.818,0,2024-02-28T10:40:06
SR-0003476,W2402-0348,IMP-01,implant,scan_speed_mm_s,100.9925,0,2024-02-28T10:45:06
SR-0003477,W2402-0348,IMP-01,implant,dose_uniformity_pct,98.4698,0,2024-02-28T10:55:06
SR-0003478,W2402-0348,IMP-01,implant,dose_uniformity_pct,98.4139,0,2024-02-28T11:01:06
SR-0003479,W2402-0348,IMP-01,implant,tilt_angle_deg,7.1939,0,2024-02-28T11:09:06
SR-0003480,W2402-0348,IMP-01,implant,tilt_angle_deg,6.9501,0,2024-02-28T11:20:06
SR-0003481,W2402-0349,IMP-02,implant,beam_current_ma,10.6745,0,2024-02-28T14:05:06
SR-0003482,W2402-0349,IMP-02,implant,beam_current_ma,10.3207,0,2024-02-28T14:13:06
SR-0003483,W2402-0349,IMP-02,implant,beam_energy_kev,48.5035,0,2024-02-28T14:22:06
